name,epoch,domain,acc,acc_A0Y0,acc_A0Y1,acc_A1Y0,acc_A1Y1,consis_A0Y0,consis_A0Y1,consis_A1Y0,consis_A1Y1,acc_var,acc_dis,err_op_0,err_op_1,err_odd
transfer_fairness_result,25,source,81.43781929081099,84.27674865722656,77.5471420288086,0.0,0.0,91.44002230521396,81.62581262957062,nan,nan,40.525875091552734,0.8143782019615173,84.27674865722656,77.5471420288086,161.82388305664062
transfer_fairness_result,25,target,78.22600057146256,76.347412109375,81.37763977050781,0.0,0.0,88.02301845903654,81.76505399725647,nan,nan,39.47134780883789,0.7822600603103638,76.347412109375,81.37763977050781,157.7250518798828
transfer_fairness_result,27,source,81.46337199170505,85.05760192871094,76.5375747680664,0.0,0.0,91.8702303317109,81.70253909682195,nan,nan,40.51094055175781,0.8146337270736694,85.05760192871094,76.5375747680664,161.59518432617188
transfer_fairness_result,27,target,78.52027872223928,77.4629135131836,80.29417419433594,0.0,0.0,88.48486869101599,81.62715943376753,nan,nan,39.45197296142578,0.7852028012275696,77.4629135131836,80.29417419433594,157.757080078125
transfer_fairness_result,29,source,81.44803924820492,84.96331787109375,76.63045501708984,0.0,0.0,91.83192281152284,82.04175491927634,nan,nan,40.5057258605957,0.8144804239273071,84.96331787109375,76.63045501708984,161.59378051757812
transfer_fairness_result,29,target,78.50066152789009,77.37289428710938,80.39266967773438,0.0,0.0,88.50053086270185,82.1984375293573,nan,nan,39.45583724975586,0.7850066423416138,77.37289428710938,80.39266967773438,157.76556396484375
transfer_fairness_result,31,source,81.45655638192744,83.87305450439453,78.14481353759766,0.0,0.0,91.03044049442033,81.27448172542894,nan,nan,40.5550651550293,0.8145655989646912,83.87305450439453,78.14481353759766,162.0178680419922
transfer_fairness_result,31,target,77.90474946584584,75.50980377197266,81.92265319824219,0.0,0.0,87.11495578310029,81.04931443740631,nan,nan,39.42336654663086,0.7790475487709045,75.50980377197266,81.92265319824219,157.43246459960938
transfer_fairness_result,33,source,81.31515933139157,82.78575134277344,79.29975891113281,0.0,0.0,90.49709817731402,81.46428081387826,nan,nan,40.54011535644531,0.8131515979766846,82.78575134277344,79.29975891113281,162.08551025390625
transfer_fairness_result,33,target,77.72328014617939,74.4608383178711,83.196533203125,0.0,0.0,86.59830033197305,81.07557707980752,nan,nan,39.5351676940918,0.777232825756073,74.4608383178711,83.196533203125,157.65737915039062
transfer_fairness_result,35,source,81.3356043021155,83.15113067626953,78.84747314453125,0.0,0.0,90.5501342682614,81.31890306279062,nan,nan,40.52822494506836,0.8133560419082642,83.15113067626953,78.84747314453125,161.99859619140625
transfer_fairness_result,35,target,77.76742255105962,74.92660522460938,82.5333251953125,0.0,0.0,86.59438567766449,80.71442735008075,nan,nan,39.45674514770508,0.7776742577552795,74.92660522460938,82.5333251953125,157.45993041992188
transfer_fairness_result,37,source,81.18739119989502,82.12864685058594,79.89743041992188,0.0,0.0,90.11698297975579,81.69042588250778,nan,nan,40.514198303222656,0.8118739128112793,82.12864685058594,79.89743041992188,162.0260772705078
transfer_fairness_result,37,target,77.47804956138206,73.62323760986328,83.94510650634766,0.0,0.0,86.14036030130865,80.95081974455123,nan,nan,39.56076431274414,0.7747805118560791,73.62323760986328,83.94510650634766,157.56834411621094
transfer_fairness_result,39,source,81.19931652842429,84.83660888671875,76.21451568603516,0.0,0.0,91.25732998244204,81.82368571711189,nan,nan,40.378013610839844,0.8119931817054749,84.83660888671875,76.21451568603516,161.05111694335938
transfer_fairness_result,39,target,78.34126340785731,77.23198699951172,80.2022476196289,0.0,0.0,87.36153984077289,80.9114172477905,nan,nan,39.37256622314453,0.7834126353263855,77.23198699951172,80.2022476196289,157.43423461914062
transfer_fairness_result,41,source,81.24190756490731,83.26310729980469,78.47190856933594,0.0,0.0,90.2731525481729,81.35121073848197,nan,nan,40.46922302246094,0.812419056892395,83.26310729980469,78.47190856933594,161.73501586914062
transfer_fairness_result,41,target,77.75516133834851,75.07534790039062,82.25096893310547,0.0,0.0,86.21080837692458,80.62906281665819,nan,nan,39.41331481933594,0.7775515913963318,75.07534790039062,82.25096893310547,157.32632446289062
transfer_fairness_result,43,source,81.14480203501817,84.26201629638672,76.87275695800781,0.0,0.0,90.77113190740387,81.95695171210626,nan,nan,40.368316650390625,0.8114480376243591,84.26201629638672,76.87275695800781,161.134765625
transfer_fairness_result,43,target,78.14507712870711,76.62921905517578,80.68816375732422,0.0,0.0,86.85662906537284,81.14124384314023,nan,nan,39.35551834106445,0.7814508080482483,76.62921905517578,80.68816375732422,157.3173828125
transfer_fairness_result,45,source,81.12095192384476,82.93013763427734,78.64152526855469,0.0,0.0,89.93723828076621,81.56120032187363,nan,nan,40.421363830566406,0.8112095594406128,82.93013763427734,78.64152526855469,161.5716552734375
transfer_fairness_result,45,target,77.57369040179974,74.73091125488281,82.3428955078125,0.0,0.0,86.01902236409923,80.87858549981352,nan,nan,39.360565185546875,0.775736927986145,74.73091125488281,82.3428955078125,157.0738067626953
transfer_fairness_result,47,source,81.12606324126001,86.86978912353516,73.25445556640625,0.0,0.0,92.26213313670733,82.67172692017789,nan,nan,40.31945037841797,0.8112606406211853,86.86978912353516,73.25445556640625,160.12423706054688
transfer_fairness_result,47,target,78.89057656649757,80.05401611328125,76.93873596191406,0.0,0.0,88.46530166805745,81.61402747582385,nan,nan,39.263641357421875,0.7889057993888855,80.05401611328125,76.93873596191406,156.9927520751953
transfer_fairness_result,49,source,80.95911380176447,81.94890594482422,79.6026382446289,0.0,0.0,89.57480158655365,82.17502069921932,nan,nan,40.39640426635742,0.8095911145210266,81.94890594482422,79.6026382446289,161.55154418945312
transfer_fairness_result,49,target,77.26470104997532,73.62323760986328,83.37382507324219,0.0,0.0,85.75678247858426,81.53523041328572,nan,nan,39.400367736816406,0.7726470232009888,73.62323760986328,83.37382507324219,156.9970703125
